Epoch = 0, Training loss = 0.073345
Predicted cost: 0.093852, actual cost: 0.000000, loss: 0.008808
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.208051, actual cost: 0.435352, loss: 0.051666
Predicted cost: 1.313716, actual cost: 2.071957, loss: 0.574930
Predicted cost: 0.729272, actual cost: 0.945073, loss: 0.046570
Predicted cost: 0.107429, actual cost: 0.248590, loss: 0.019926
Predicted cost: 2.666719, actual cost: 1.975085, loss: 0.478359
Predicted cost: 8.852457, actual cost: 7.359260, loss: 2.229637
Predicted cost: 0.074938, actual cost: 0.000000, loss: 0.005616
Predicted cost: 0.114576, actual cost: 0.000000, loss: 0.013128
Predicted cost: 0.047657, actual cost: 0.002496, loss: 0.002040
Predicted cost: 1.932177, actual cost: 1.529221, loss: 0.162373
Predicted cost: 1.113029, actual cost: 1.029168, loss: 0.007033
Predicted cost: 1.038758, actual cost: 1.553975, loss: 0.265449
Predicted cost: 1.037482, actual cost: 1.271603, loss: 0.054813
Predicted cost: 0.761611, actual cost: 0.984173, loss: 0.049534
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.508967, actual cost: 0.598798, loss: 0.008070
Predicted cost: 0.028723, actual cost: 0.023127, loss: 0.000031
Predicted cost: 0.309097, actual cost: 0.345502, loss: 0.001325
Predicted cost: 0.792386, actual cost: 0.857696, loss: 0.004265
Predicted cost: 0.506388, actual cost: 1.266085, loss: 0.577140
Predicted cost: 0.000000, actual cost: 0.020107, loss: 0.000404
Predicted cost: 1.054036, actual cost: 0.772933, loss: 0.079019
Predicted cost: 0.000000, actual cost: 0.003414, loss: 0.000012
Predicted cost: 0.046471, actual cost: 0.059079, loss: 0.000159
Predicted cost: 1.802115, actual cost: 1.164229, loss: 0.406898
Predicted cost: 0.000000, actual cost: 0.000022, loss: 0.000000
Predicted cost: 2.598071, actual cost: 3.660196, loss: 1.128108
Predicted cost: 10.323686, actual cost: 7.125455, loss: 10.228680
Predicted cost: 0.000000, actual cost: 0.000001, loss: 0.000000
Predicted cost: 1.300216, actual cost: 0.984440, loss: 0.099715
Predicted cost: 0.315625, actual cost: 0.888874, loss: 0.328615
Predicted cost: 2.334008, actual cost: 1.825266, loss: 0.258818
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 2.759405, actual cost: 3.848439, loss: 1.185994
Predicted cost: 2.662976, actual cost: 1.264465, loss: 1.955833
Predicted cost: 1.209250, actual cost: 0.563082, loss: 0.417532
Predicted cost: 8.116631, actual cost: 6.315777, loss: 3.243073
Predicted cost: 1.737068, actual cost: 1.227911, loss: 0.259241
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.439002, loss: 0.192723
Predicted cost: 0.018354, actual cost: 0.069688, loss: 0.002635
Predicted cost: 1.023581, actual cost: 1.059910, loss: 0.001320
Predicted cost: 0.222670, actual cost: 0.019969, loss: 0.041088
Predicted cost: 7.696589, actual cost: 7.795013, loss: 0.009687
Predicted cost: 0.078867, actual cost: 0.000000, loss: 0.006220
Predicted cost: 0.000000, actual cost: 0.020315, loss: 0.000413
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.002812, loss: 0.000008
Predicted cost: 0.067880, actual cost: 0.019724, loss: 0.002319
Predicted cost: 0.007397, actual cost: 0.000000, loss: 0.000055
Predicted cost: 0.443162, actual cost: 0.050142, loss: 0.154465
Predicted cost: 0.866666, actual cost: 0.565950, loss: 0.090430
Predicted cost: 0.074439, actual cost: 0.000000, loss: 0.005541
Predicted cost: 0.466865, actual cost: 0.000849, loss: 0.217171
Predicted cost: 1.526864, actual cost: 0.571605, loss: 0.912521
Predicted cost: 2.344123, actual cost: 1.604984, loss: 0.546326
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.184925, actual cost: 0.000016, loss: 0.034191
Predicted cost: 0.229850, actual cost: 0.245690, loss: 0.000251
Predicted cost: 2.270659, actual cost: 2.590188, loss: 0.102099
Predicted cost: 0.826258, actual cost: 0.758478, loss: 0.004594
Predicted cost: 0.000000, actual cost: 0.006244, loss: 0.000039
Predicted cost: 0.000000, actual cost: 0.063376, loss: 0.004017
Predicted cost: 2.420597, actual cost: 2.229089, loss: 0.036675
Predicted cost: 0.475834, actual cost: 0.904694, loss: 0.183921
Predicted cost: 0.000000, actual cost: 0.000629, loss: 0.000000
Predicted cost: 3.759467, actual cost: 4.013444, loss: 0.064505
Predicted cost: 1.050318, actual cost: 1.062813, loss: 0.000156
Predicted cost: 0.000000, actual cost: 0.009798, loss: 0.000096
Predicted cost: 0.154511, actual cost: 0.153205, loss: 0.000002
Predicted cost: 0.199764, actual cost: 0.000000, loss: 0.039906
Predicted cost: 0.430766, actual cost: 0.205411, loss: 0.050785
Predicted cost: 0.987753, actual cost: 0.816223, loss: 0.029423
Predicted cost: 0.000000, actual cost: 0.016258, loss: 0.000264
Predicted cost: 0.076734, actual cost: 0.059079, loss: 0.000312
Predicted cost: 1.606098, actual cost: 1.249647, loss: 0.127057
Predicted cost: 0.315137, actual cost: 0.378985, loss: 0.004077
Predicted cost: 1.519929, actual cost: 0.806917, loss: 0.508387
Predicted cost: 0.081138, actual cost: 0.000000, loss: 0.006583
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 1.484399, actual cost: 1.946376, loss: 0.213422
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.042237, actual cost: 0.191702, loss: 0.022340
Predicted cost: 0.000000, actual cost: 0.010513, loss: 0.000111
Predicted cost: 3.917239, actual cost: 3.352241, loss: 0.319222
Predicted cost: 0.214702, actual cost: 0.002191, loss: 0.045161
Predicted cost: 2.610919, actual cost: 2.479452, loss: 0.017284
Predicted cost: 0.951322, actual cost: 0.811181, loss: 0.019639
Predicted cost: 6.376227, actual cost: 5.688791, loss: 0.472568
Predicted cost: 3.732717, actual cost: 2.556352, loss: 1.383834
Predicted cost: 0.000000, actual cost: 0.001768, loss: 0.000003
Predicted cost: 0.412193, actual cost: 0.694995, loss: 0.079977
Predicted cost: 4.689098, actual cost: 5.949980, loss: 1.589822
Predicted cost: 1.204966, actual cost: 2.195697, loss: 0.981547
Predicted cost: 0.770094, actual cost: 1.374839, loss: 0.365716
Predicted cost: 0.333007, actual cost: 0.370683, loss: 0.001420
Predicted cost: 0.034090, actual cost: 0.035492, loss: 0.000002
Predicted cost: 0.163052, actual cost: 0.002640, loss: 0.025732
Predicted cost: 0.761908, actual cost: 1.081224, loss: 0.101963
Predicted cost: 0.000000, actual cost: 0.000056, loss: 0.000000
Predicted cost: 0.613024, actual cost: 0.004991, loss: 0.369704
Predicted cost: 1.174930, actual cost: 0.987264, loss: 0.035219
Predicted cost: 2.205346, actual cost: 2.616036, loss: 0.168666
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 1.736003, actual cost: 1.578431, loss: 0.024829
Predicted cost: 3.431748, actual cost: 4.649956, loss: 1.484031
Predicted cost: 0.027891, actual cost: 0.033754, loss: 0.000034
Predicted cost: 2.191135, actual cost: 3.067023, loss: 0.767178
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.145840, actual cost: 0.162020, loss: 0.000262
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.498501, actual cost: 0.333893, loss: 0.027096
Predicted cost: 0.000000, actual cost: 0.090468, loss: 0.008184
Predicted cost: 0.127430, actual cost: 0.000000, loss: 0.016238
Predicted cost: 0.048035, actual cost: 0.000000, loss: 0.002307
Predicted cost: 0.000000, actual cost: 0.000039, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.003689, loss: 0.000014
Predicted cost: 0.000000, actual cost: 0.104543, loss: 0.010929
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.587021, actual cost: 0.738672, loss: 0.022998
Predicted cost: 0.508173, actual cost: 0.491200, loss: 0.000288
Predicted cost: 0.031671, actual cost: 0.000000, loss: 0.001003
Predicted cost: 0.050909, actual cost: 0.000000, loss: 0.002592
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 1.605552, actual cost: 1.336457, loss: 0.072413
Predicted cost: 4.378282, actual cost: 5.363233, loss: 0.970129
Predicted cost: 4.743875, actual cost: 4.746031, loss: 0.000005
Predicted cost: 0.139110, actual cost: 0.178012, loss: 0.001513
Predicted cost: 0.002320, actual cost: 0.023774, loss: 0.000460
Predicted cost: 0.000000, actual cost: 0.000399, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.009175, loss: 0.000084
Predicted cost: 0.024515, actual cost: 0.000095, loss: 0.000596
Predicted cost: 0.140063, actual cost: 0.211628, loss: 0.005121
Predicted cost: 1.687756, actual cost: 1.645002, loss: 0.001828
Predicted cost: 0.000000, actual cost: 0.004235, loss: 0.000018
Predicted cost: 2.437556, actual cost: 1.987487, loss: 0.202562
Predicted cost: 0.000000, actual cost: 0.005343, loss: 0.000029
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 1.705127, actual cost: 0.219135, loss: 2.208170
Predicted cost: 1.160728, actual cost: 1.593608, loss: 0.187385
Predicted cost: 0.031109, actual cost: 0.161052, loss: 0.016885
Predicted cost: 0.000000, actual cost: 0.026076, loss: 0.000680
Predicted cost: 0.195419, actual cost: 0.000001, loss: 0.038188
Predicted cost: 1.455453, actual cost: 0.787987, loss: 0.445511
Predicted cost: 0.954017, actual cost: 1.223164, loss: 0.072440
Predicted cost: 0.255084, actual cost: 0.036913, loss: 0.047599
Predicted cost: 0.222670, actual cost: 0.025847, loss: 0.038739
Predicted cost: 0.594926, actual cost: 0.154206, loss: 0.194235
Predicted cost: 0.032589, actual cost: 0.150352, loss: 0.013868
Predicted cost: 1.021634, actual cost: 0.527054, loss: 0.244610
Predicted cost: 2.984093, actual cost: 2.594829, loss: 0.151527
Predicted cost: 3.840432, actual cost: 3.511585, loss: 0.108140
Predicted cost: 0.412392, actual cost: 0.693268, loss: 0.078891
Predicted cost: 0.341688, actual cost: 0.039237, loss: 0.091476
Predicted cost: 1.092566, actual cost: 1.528086, loss: 0.189678
Predicted cost: 0.000000, actual cost: 0.000229, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.198318, loss: 0.039330
Predicted cost: 0.023994, actual cost: 0.000000, loss: 0.000576
Predicted cost: 0.000000, actual cost: 0.024739, loss: 0.000612
Predicted cost: 0.000901, actual cost: 0.000000, loss: 0.000001
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.014511, actual cost: 0.000054, loss: 0.000209
Predicted cost: 1.305420, actual cost: 0.919627, loss: 0.148836
Predicted cost: 0.683624, actual cost: 0.061309, loss: 0.387276
Predicted cost: 0.198107, actual cost: 0.089485, loss: 0.011799
Predicted cost: 1.500365, actual cost: 2.524601, loss: 1.049060
Predicted cost: 0.639137, actual cost: 0.541786, loss: 0.009477
Predicted cost: 0.000000, actual cost: 0.000013, loss: 0.000000
Predicted cost: 0.356708, actual cost: 0.453725, loss: 0.009412
Predicted cost: 2.982461, actual cost: 3.397462, loss: 0.172226
Predicted cost: 7.118991, actual cost: 5.380686, loss: 3.021705
Predicted cost: 0.000000, actual cost: 0.061272, loss: 0.003754
Predicted cost: 3.616768, actual cost: 6.245449, loss: 6.909965
Predicted cost: 0.000000, actual cost: 0.071188, loss: 0.005068
Predicted cost: 0.013361, actual cost: 0.013757, loss: 0.000000
Predicted cost: 0.011096, actual cost: 0.025782, loss: 0.000216
Predicted cost: 2.495267, actual cost: 2.685354, loss: 0.036133
Predicted cost: 0.138721, actual cost: 0.110933, loss: 0.000772
Predicted cost: 0.091973, actual cost: 0.000082, loss: 0.008444
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 5.217896, actual cost: 9.086026, loss: 14.962431
Predicted cost: 0.098576, actual cost: 0.108604, loss: 0.000101
Predicted cost: 0.085032, actual cost: 0.000000, loss: 0.007230
Predicted cost: 3.093863, actual cost: 2.724710, loss: 0.136274
Predicted cost: 1.201293, actual cost: 1.550877, loss: 0.122208
Predicted cost: 0.357595, actual cost: 0.000000, loss: 0.127875
Predicted cost: 1.284032, actual cost: 1.096774, loss: 0.035066
Predicted cost: 0.047899, actual cost: 0.000292, loss: 0.002266
Predicted cost: 0.000000, actual cost: 0.000038, loss: 0.000000
Predicted cost: 2.358104, actual cost: 2.941177, loss: 0.339974
Predicted cost: 1.628358, actual cost: 1.753298, loss: 0.015610
Predicted cost: 0.023359, actual cost: 0.006530, loss: 0.000283
Predicted cost: 0.370104, actual cost: 0.455814, loss: 0.007346
Predicted cost: 0.028571, actual cost: 0.171826, loss: 0.020522
Predicted cost: 2.939363, actual cost: 2.562063, loss: 0.142356
Predicted cost: 1.080211, actual cost: 0.711247, loss: 0.136134
Predicted cost: 3.640193, actual cost: 3.409219, loss: 0.053349
Predicted cost: 3.220620, actual cost: 2.363741, loss: 0.734242
Predicted cost: 0.020133, actual cost: 0.000000, loss: 0.000405
Predicted cost: 0.000000, actual cost: 0.005285, loss: 0.000028
Predicted cost: 0.993977, actual cost: 1.586180, loss: 0.350705
Predicted cost: 0.145123, actual cost: 0.144848, loss: 0.000000
Predicted cost: 2.432699, actual cost: 1.470496, loss: 0.925835
Predicted cost: 1.606098, actual cost: 1.246176, loss: 0.129544
Predicted cost: 6.729709, actual cost: 5.106157, loss: 2.635921
Predicted cost: 0.173146, actual cost: 0.004335, loss: 0.028497
Predicted cost: 0.509552, actual cost: 1.020533, loss: 0.261102
Predicted cost: 0.000000, actual cost: 0.128331, loss: 0.016469
Predicted cost: 0.745244, actual cost: 0.525859, loss: 0.048130
Predicted cost: 2.444829, actual cost: 2.031103, loss: 0.171170
Predicted cost: 0.605841, actual cost: 0.700878, loss: 0.009032
Predicted cost: 0.108687, actual cost: 0.000187, loss: 0.011772
Predicted cost: 0.000000, actual cost: 0.000010, loss: 0.000000
Predicted cost: 1.307183, actual cost: 1.458198, loss: 0.022805
Predicted cost: 1.629104, actual cost: 1.586301, loss: 0.001832
Predicted cost: 3.500322, actual cost: 4.541696, loss: 1.084460
Predicted cost: 0.000000, actual cost: 0.004137, loss: 0.000017
Predicted cost: 0.634519, actual cost: 0.780427, loss: 0.021289
Predicted cost: 0.000000, actual cost: 0.000069, loss: 0.000000
Predicted cost: 1.164784, actual cost: 0.984230, loss: 0.032600
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.019926, loss: 0.000397
Predicted cost: 0.122194, actual cost: 0.000080, loss: 0.014912
Predicted cost: 0.000000, actual cost: 0.002058, loss: 0.000004
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.727320, actual cost: 0.889396, loss: 0.026269
Predicted cost: 0.761641, actual cost: 0.023635, loss: 0.544653
Predicted cost: 0.506019, actual cost: 0.001655, loss: 0.254383
Predicted cost: 1.695028, actual cost: 2.165901, loss: 0.221722
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 1.962566, actual cost: 1.213714, loss: 0.560779
Predicted cost: 0.087408, actual cost: 0.000920, loss: 0.007480
Predicted cost: 1.804251, actual cost: 1.615455, loss: 0.035644
Predicted cost: 0.280208, actual cost: 0.491170, loss: 0.044505
Predicted cost: 1.495920, actual cost: 1.238535, loss: 0.066247
Predicted cost: 0.930045, actual cost: 0.679621, loss: 0.062712
Predicted cost: 8.551379, actual cost: 7.907676, loss: 0.414354
Predicted cost: 0.221912, actual cost: 0.002827, loss: 0.047998
Predicted cost: 1.390474, actual cost: 0.800434, loss: 0.348148
Predicted cost: 0.000000, actual cost: 0.017346, loss: 0.000301
Predicted cost: 0.729701, actual cost: 0.695200, loss: 0.001190
Predicted cost: 2.147215, actual cost: 1.992452, loss: 0.023951
Predicted cost: 0.475814, actual cost: 0.498963, loss: 0.000536
Predicted cost: 2.922916, actual cost: 1.609181, loss: 1.725898
Predicted cost: 1.885335, actual cost: 2.938248, loss: 1.108627
Predicted cost: 0.073251, actual cost: 0.007538, loss: 0.004318
Predicted cost: 0.201704, actual cost: 0.000037, loss: 0.040669
Predicted cost: 0.067107, actual cost: 0.000054, loss: 0.004496
Predicted cost: 1.432868, actual cost: 0.020553, loss: 1.994633
Predicted cost: 0.652141, actual cost: 1.068272, loss: 0.173165
Predicted cost: 0.328537, actual cost: 0.110908, loss: 0.047362
Predicted cost: 2.122604, actual cost: 1.907630, loss: 0.046214
Predicted cost: 6.652958, actual cost: 5.106589, loss: 2.391256
Predicted cost: 0.089241, actual cost: 0.040765, loss: 0.002350
Predicted cost: 0.000000, actual cost: 0.000017, loss: 0.000000
Predicted cost: 0.004962, actual cost: 0.008619, loss: 0.000013
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 1.904295, actual cost: 0.369108, loss: 2.356799
Predicted cost: 1.861588, actual cost: 0.075421, loss: 3.190392
Predicted cost: 0.094380, actual cost: 0.001046, loss: 0.008711
Predicted cost: 0.775743, actual cost: 1.119335, loss: 0.118056
Predicted cost: 0.306531, actual cost: 0.000000, loss: 0.093961
Predicted cost: 4.983189, actual cost: 6.096344, loss: 1.239116
Predicted cost: 0.000000, actual cost: 0.007210, loss: 0.000052
Predicted cost: 0.103840, actual cost: 0.109589, loss: 0.000033
Predicted cost: 0.257277, actual cost: 0.099803, loss: 0.024798
Predicted cost: 1.218520, actual cost: 0.751165, loss: 0.218420
Predicted cost: 0.745661, actual cost: 1.466317, loss: 0.519346
Predicted cost: 1.704512, actual cost: 2.410949, loss: 0.499052
Predicted cost: 0.087408, actual cost: 0.029782, loss: 0.003321
Predicted cost: 0.181399, actual cost: 0.000000, loss: 0.032905
Predicted cost: 2.217123, actual cost: 3.540544, loss: 1.751443
Predicted cost: 0.941069, actual cost: 0.757455, loss: 0.033714
Predicted cost: 0.000000, actual cost: 0.020785, loss: 0.000432
Predicted cost: 0.000000, actual cost: 0.010450, loss: 0.000109
Predicted cost: 2.775467, actual cost: 2.689006, loss: 0.007476
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.012752, loss: 0.000163
Predicted cost: 0.009741, actual cost: 0.000000, loss: 0.000095
Predicted cost: 2.556163, actual cost: 2.914342, loss: 0.128292
Predicted cost: 1.354452, actual cost: 1.018563, loss: 0.112821
Predicted cost: 1.075052, actual cost: 0.734570, loss: 0.115928
Predicted cost: 0.029841, actual cost: 0.000009, loss: 0.000890
Predicted cost: 6.523158, actual cost: 5.384846, loss: 1.295755
Predicted cost: 3.919694, actual cost: 4.557791, loss: 0.407167
Predicted cost: 0.056305, actual cost: 0.000000, loss: 0.003170
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 2.365792, actual cost: 2.974041, loss: 0.369967
Predicted cost: 0.090776, actual cost: 0.040972, loss: 0.002480
Predicted cost: 0.038472, actual cost: 0.000000, loss: 0.001480
Predicted cost: 0.048108, actual cost: 0.022181, loss: 0.000672
Predicted cost: 3.849511, actual cost: 3.070111, loss: 0.607465
Predicted cost: 0.000000, actual cost: 0.000016, loss: 0.000000
Predicted cost: 0.087455, actual cost: 0.000711, loss: 0.007525
Predicted cost: 2.165663, actual cost: 2.335325, loss: 0.028785
Predicted cost: 0.842390, actual cost: 0.024553, loss: 0.668859
Predicted cost: 0.050654, actual cost: 0.041659, loss: 0.000081
Predicted cost: 0.103280, actual cost: 0.000244, loss: 0.010616
Predicted cost: 0.266429, actual cost: 0.000000, loss: 0.070985
Predicted cost: 0.113927, actual cost: 0.035477, loss: 0.006154
Predicted cost: 0.703711, actual cost: 0.898504, loss: 0.037944
Predicted cost: 0.841682, actual cost: 0.696884, loss: 0.020966
Predicted cost: 0.208443, actual cost: 0.059712, loss: 0.022121
Predicted cost: 0.892756, actual cost: 0.842291, loss: 0.002547
Predicted cost: 2.274225, actual cost: 3.472432, loss: 1.435700
Predicted cost: 3.270379, actual cost: 3.313783, loss: 0.001884
Predicted cost: 1.879364, actual cost: 0.711464, loss: 1.363991
Predicted cost: 0.005340, actual cost: 0.281876, loss: 0.076472
Predicted cost: 2.142367, actual cost: 2.253834, loss: 0.012425
Predicted cost: 3.850084, actual cost: 3.733170, loss: 0.013669
Predicted cost: 0.116259, actual cost: 0.000001, loss: 0.013516
Predicted cost: 0.938330, actual cost: 0.845545, loss: 0.008609
Predicted cost: 0.000000, actual cost: 0.018986, loss: 0.000360
Predicted cost: 3.450589, actual cost: 3.676342, loss: 0.050964
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 2.516257, actual cost: 3.857398, loss: 1.798661
Predicted cost: 0.536899, actual cost: 0.831363, loss: 0.086709
Predicted cost: 0.091630, actual cost: 0.015543, loss: 0.005789
Predicted cost: 0.218160, actual cost: 0.014531, loss: 0.041464
Predicted cost: 0.000000, actual cost: 0.112530, loss: 0.012663
Predicted cost: 0.035689, actual cost: 0.000504, loss: 0.001238
Predicted cost: 4.595204, actual cost: 4.761155, loss: 0.027540
Predicted cost: 0.000000, actual cost: 0.008706, loss: 0.000076
Predicted cost: 0.279722, actual cost: 0.000000, loss: 0.078244
Predicted cost: 6.307503, actual cost: 6.683298, loss: 0.141221
Predicted cost: 0.720901, actual cost: 0.845869, loss: 0.015617
Predicted cost: 0.150959, actual cost: 0.000000, loss: 0.022789
Predicted cost: 0.350018, actual cost: 0.522968, loss: 0.029912
Predicted cost: 2.402329, actual cost: 2.451363, loss: 0.002404
Predicted cost: 0.379475, actual cost: 0.000000, loss: 0.144001
Predicted cost: 0.102108, actual cost: 0.000000, loss: 0.010426
Predicted cost: 0.051470, actual cost: 2.937803, loss: 8.330921
Predicted cost: 1.812297, actual cost: 0.777976, loss: 1.069820
Predicted cost: 1.078440, actual cost: 1.205011, loss: 0.016020
Predicted cost: 0.014048, actual cost: 0.523496, loss: 0.259537
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.011381, actual cost: 0.000782, loss: 0.000112
Predicted cost: 0.703244, actual cost: 0.318076, loss: 0.148354
Predicted cost: 2.594803, actual cost: 1.788408, loss: 0.650273
Predicted cost: 0.002078, actual cost: 0.002399, loss: 0.000000
Predicted cost: 0.068651, actual cost: 0.028998, loss: 0.001572
Predicted cost: 0.000000, actual cost: 0.000858, loss: 0.000001
Predicted cost: 0.010259, actual cost: 0.000057, loss: 0.000104
Predicted cost: 1.043134, actual cost: 1.265804, loss: 0.049582
Predicted cost: 0.000000, actual cost: 0.000228, loss: 0.000000
Predicted cost: 1.695028, actual cost: 2.165901, loss: 0.221722
Predicted cost: 0.000000, actual cost: 0.047593, loss: 0.002265
Predicted cost: 0.000000, actual cost: 0.000016, loss: 0.000000
Predicted cost: 0.039157, actual cost: 0.004142, loss: 0.001226
Predicted cost: 0.000000, actual cost: 0.000021, loss: 0.000000
Predicted cost: 0.491353, actual cost: 0.614642, loss: 0.015200
Predicted cost: 0.191384, actual cost: 0.139298, loss: 0.002713
Predicted cost: 2.843236, actual cost: 3.838493, loss: 0.990536
Predicted cost: 4.122614, actual cost: 4.928940, loss: 0.650162
Predicted cost: 1.370969, actual cost: 0.475460, loss: 0.801937
Predicted cost: 4.122181, actual cost: 4.405332, loss: 0.080174
Predicted cost: 0.000000, actual cost: 0.000047, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.010038, loss: 0.000101
Predicted cost: 0.106620, actual cost: 0.000000, loss: 0.011368
Predicted cost: 0.092882, actual cost: 0.000000, loss: 0.008627
Predicted cost: 0.192569, actual cost: 0.009178, loss: 0.033632
Predicted cost: 0.004962, actual cost: 0.009918, loss: 0.000025
Predicted cost: 3.151466, actual cost: 3.484944, loss: 0.111208
Predicted cost: 0.000000, actual cost: 0.000217, loss: 0.000000
Predicted cost: 0.117035, actual cost: 0.002938, loss: 0.013018
Predicted cost: 4.252342, actual cost: 3.640387, loss: 0.374489
Predicted cost: 0.000000, actual cost: 0.000051, loss: 0.000000
Predicted cost: 1.356236, actual cost: 1.603996, loss: 0.061385
Predicted cost: 4.035753, actual cost: 3.589185, loss: 0.199423
Predicted cost: 6.497954, actual cost: 5.459060, loss: 1.079302
Predicted cost: 1.374263, actual cost: 0.753110, loss: 0.385830
Predicted cost: 0.340792, actual cost: 0.000722, loss: 0.115647
Predicted cost: 0.088127, actual cost: 0.074853, loss: 0.000176
Predicted cost: 0.983369, actual cost: 0.931888, loss: 0.002650
Predicted cost: 2.626642, actual cost: 2.861189, loss: 0.055012
Predicted cost: 0.740465, actual cost: 0.736182, loss: 0.000018
Predicted cost: 0.000000, actual cost: 0.596127, loss: 0.355367
Predicted cost: 0.008302, actual cost: 0.118849, loss: 0.012221
Predicted cost: 0.064631, actual cost: 0.172022, loss: 0.011533
Predicted cost: 0.437604, actual cost: 1.008771, loss: 0.326231
Predicted cost: 0.000000, actual cost: 0.001988, loss: 0.000004
Predicted cost: 0.000000, actual cost: 0.022050, loss: 0.000486
Predicted cost: 0.229427, actual cost: 0.206889, loss: 0.000508
Predicted cost: 0.000000, actual cost: 0.005095, loss: 0.000026
Predicted cost: 1.018541, actual cost: 1.000220, loss: 0.000336
Predicted cost: 1.027540, actual cost: 1.000220, loss: 0.000746
Predicted cost: 0.502446, actual cost: 0.195785, loss: 0.094041
Predicted cost: 9.919792, actual cost: 9.242856, loss: 0.458243
Predicted cost: 0.226175, actual cost: 0.344743, loss: 0.014058
Predicted cost: 1.074491, actual cost: 0.933709, loss: 0.019820
Predicted cost: 1.900194, actual cost: 1.609866, loss: 0.084290
Predicted cost: 0.000000, actual cost: 0.007793, loss: 0.000061
Predicted cost: 0.939007, actual cost: 2.820546, loss: 3.540188
Predicted cost: 2.336640, actual cost: 5.781925, loss: 11.869985
Predicted cost: 1.092566, actual cost: 1.528086, loss: 0.189678
Predicted cost: 1.375332, actual cost: 1.798684, loss: 0.179227
Predicted cost: 0.495266, actual cost: 0.518433, loss: 0.000537
Predicted cost: 8.799834, actual cost: 7.377653, loss: 2.022599
Predicted cost: 12.378027, actual cost: 12.794295, loss: 0.173279
Predicted cost: 0.000000, actual cost: 0.054343, loss: 0.002953
Predicted cost: 0.000000, actual cost: 0.004154, loss: 0.000017
Predicted cost: 7.379177, actual cost: 14.364439, loss: 48.793884
Predicted cost: 0.214393, actual cost: 0.001829, loss: 0.045183
Predicted cost: 0.000000, actual cost: 0.068295, loss: 0.004664
Predicted cost: 3.675355, actual cost: 3.139802, loss: 0.286817
Predicted cost: 0.000000, actual cost: 0.213512, loss: 0.045587
Predicted cost: 0.138087, actual cost: 0.002350, loss: 0.018425
Predicted cost: 0.470193, actual cost: 0.509001, loss: 0.001506
Predicted cost: 0.155099, actual cost: 0.246537, loss: 0.008361
Predicted cost: 0.147330, actual cost: 0.002770, loss: 0.020898
Predicted cost: 0.659135, actual cost: 0.480870, loss: 0.031778
Predicted cost: 0.078401, actual cost: 0.000000, loss: 0.006147
Predicted cost: 0.387756, actual cost: 0.434556, loss: 0.002190
Predicted cost: 0.018807, actual cost: 0.203775, loss: 0.034213
Predicted cost: 0.000000, actual cost: 0.129620, loss: 0.016801
Predicted cost: 0.114175, actual cost: 0.047468, loss: 0.004450
Predicted cost: 10.127167, actual cost: 6.911414, loss: 10.341064
Predicted cost: 0.601861, actual cost: 0.640905, loss: 0.001524
Predicted cost: 0.544303, actual cost: 0.209320, loss: 0.112214
